Date,ECON_CENTRALBANK,ECON_CURRENCY_EXCHANGE_RATE,ECON_CURRENCY_RESERVES,ECON_DEBT,ECON_DIESELPRICE,ECON_ELECTRICALDEMAND,ECON_ELECTRICALGENERATION,ECON_ELECTRICALGRID,ECON_ELECTRICALPRICE,ECON_EMERGINGECON,ECON_ENTREPRENEURSHIP,ECON_FOREIGNBANKS,ECON_FOREIGNINVEST,ECON_FREETRADE,ECON_GASOLINEPRICE,ECON_GOLDPRICE,ECON_HEATINGOIL,ECON_HEATINGOILPRICE,ECON_HOUSING_PRICES,ECON_IDENTITYTHEFT,ECON_INFLATION,ECON_INTEREST_RATES,ECON_IPO,ECON_MIDDLECLASS,ECON_MONEYLAUNDERING,ECON_MONOPOLY,ECON_NATGASPRICE,ECON_NEWPOWERPLANT,ECON_OILPRICE,ECON_PRICECONTROL,ECON_QUITRATE,ECON_STOCKMARKET,ECON_SUBSIDIES,ECON_TAXATION,ECON_TRADE_DISPUTE,ECON_UNIONS,ECON_WORKINGCLASS,SLFID_ECONOMIC_DEVELOPMENT,SLFID_ECONOMIC_DEVELOPMENTAID,SLFID_ECONOMIC_POWER,SOC_ECONCOOP,WB_1070_ECONOMIC_GROWTH_POLICY,WB_1096_MACROECONOMIC_SUSTAINABILITY,WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT,WB_1141_ECONOMIC_SHOCKS_AND_TRADE,WB_1152_ECONOMIC_AND_SOCIAL_MOBILITY,WB_1540_ECONOMICS_OF_EDUCATION,WB_162_TRANSPORT_ECONOMICS,WB_1998_WATER_ECONOMICS,WB_2111_COMPETITION_ECONOMICS,WB_427_WATER_ALLOCATION_AND_WATER_ECONOMICS,WB_439_MACROECONOMIC_AND_STRUCTURAL_POLICIES,WB_440_MACROECONOMIC_MONITORING,WB_471_ECONOMIC_GROWTH,WB_625_HEALTH_ECONOMICS_AND_FINANCE,WB_702_ECONOMIC_SHOCKS_AND_VULNERABILITY,WB_836_POLITICAL_ECONOMY_OF_REFORM,WB_862_GROWTH_POLES_AND_ECONOMIC_ZONES
2022-03-10,0.0,-1.3731,0.0,-1.0328,0.4608,0.0,-3.185,0.0,0.0,-0.6397,1.1456,0.0,-1.3369,0.0,-1.1821,3.3519,-1.1821,0.0,0.9775,0.0,-1.4542,1.2392,1.1431,0.0,-1.9934,0.0,0.0,0.0,-1.0963,0.0,0.0,-0.0392,1.2129,0.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9604,0.0,-1.0601,0.0,0.0,0.0,1.6811,0.0,0.0,0.0,-2.9032,-2.0347,0.956,-0.0463,0.0,0.0,0.0
2022-03-11,0.0,-1.6008,0.0,-0.3256,-1.2417,0.0,-1.1852,0.0,0.0,0.0,1.0861,0.0,0.3752,0.0,-1.2953,2.8966,-1.2953,0.0,1.1958,0.0,-1.1194,-1.4274,1.9255,0.0,0.0,3.1797,0.0,0.0,-1.3947,0.0,0.0,0.3108,0.0033,-1.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0974,0.0,-0.8232,0.0,0.0,0.0,2.2258,0.0,0.0,-1.5024,-3.5311,0.0,0.6217,-0.6859,0.0,0.0,-4.0323
2022-03-12,0.0,-2.1963,0.0,-2.0835,0.4525,0.0,1.2141,0.0,0.0,2.8913,0.2832,0.0,0.6492,0.0,-2.6042,5.7922,-1.6243,0.0,-1.3448,0.0,-2.3662,-0.2376,0.8523,0.0,0.0,-0.6524,0.0,0.0,-2.3399,0.0,0.0,-0.961,-0.3276,-0.8425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7971,0.0,0.0,0.0,1.243,0.0,0.0,-3.5556,-3.5994,0.0,-0.223,-1.0279,0.0,0.0,0.0
2022-03-13,0.0,-2.4165,0.0,0.4874,0.4608,0.0,0.0,0.0,0.0,-2.0408,0.6388,0.0,0.3111,0.0,-3.0077,-2.3101,-3.0077,0.0,-2.3162,0.0,-2.8178,2.5468,-2.4165,0.0,0.0,0.7892,0.0,0.0,-1.1976,0.0,0.0,-1.1883,-0.6499,-0.0421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9873,0.0,0.0,-2.5316,0.0,0.0,0.0,2.3931,-4.8073,-3.1175,0.4736,-3.0004,0.0,0.0,3.1447
2022-03-14,0.0,-0.365,0.0,-1.0319,1.1714,0.0,1.1046,0.0,0.0,0.0,1.9818,0.0,-1.5731,0.0,-1.6865,4.1624,-1.7007,0.0,0.1387,0.0,-1.4073,-0.1328,1.3098,0.0,0.0,-0.5201,0.0,0.0,-1.6962,0.0,0.0,-0.1312,0.9723,-1.6651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6846,0.0,-1.0158,0.0,0.0,-4.5238,-1.686,0.0,0.0,-0.4264,-2.6935,-1.3841,0.5844,-1.4513,0.0,0.0,-4.4506
2022-03-15,0.0,0.298,0.0,-0.8953,0.3507,0.0,0.0,0.0,0.0,0.0,0.9669,0.0,-0.3322,0.0,-4.4546,3.5965,-3.7244,0.0,1.2415,0.0,-0.9877,1.5865,0.326,0.0,-3.2624,1.0374,0.0,0.0,-1.2305,0.0,0.0,0.7123,0.0908,-0.876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7254,0.0,0.0,0.0,-0.3147,0.0,0.0,2.1691,-2.2636,0.0,2.4027,-0.9417,0.0,0.0,0.0
2022-03-16,0.0,0.3468,0.0,-0.1597,0.4425,0.0,-0.619,0.0,-2.0537,0.0,1.6411,0.0,-0.362,0.0,-1.4389,3.0389,-1.4389,0.0,2.3258,0.0,-1.1362,1.3855,0.793,0.0,0.0,1.2477,0.0,0.0,-0.9222,0.0,0.0,0.2557,-1.6756,-0.8567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3355,0.0,-0.7653,0.0,0.0,0.3604,-1.3377,0.0,0.0,1.2105,-0.7846,0.0,1.1998,-2.3901,0.0,0.0,0.0
2022-03-17,8.8083,-0.7461,-2.1144,0.5503,1.4742,0.0,-0.6273,0.0,-0.7541,-1.4925,1.7987,0.0,0.2452,0.0,-3.3292,2.3671,-3.3292,0.0,1.9158,0.0,-0.8592,-0.2027,0.3192,0.0,-8.2262,0.9217,0.0,0.0,-1.2393,0.0,0.0,0.7668,-0.6169,-1.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1917,0.0,0.0,-4.0276,0.2021,0.0,0.0,-2.5721,-0.9898,0.0,2.9717,0.0727,0.0,0.0,0.0
2022-03-18,0.0,-0.4016,0.0,-0.6264,-0.5162,0.0,-0.6643,0.0,0.0,-0.6071,1.004,0.0,-0.2716,0.0,-0.0514,3.5768,-0.0514,0.0,1.1702,0.0,-0.6181,-0.3179,0.928,0.0,0.8929,-1.8248,0.0,0.0,-0.6837,0.0,0.0,0.7348,0.0326,-0.8387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6004,0.0,-0.5896,0.0,0.0,-6.0071,-0.1166,0.0,0.0,-2.5559,-1.0235,0.0,3.0275,-1.0972,0.0,0.0,0.3968
2022-03-19,0.0,0.5273,0.0,-1.7162,0.4034,0.0,0.0,0.0,0.8065,-0.813,0.1511,0.0,-0.8558,0.0,-1.0708,4.3542,-1.0708,0.0,2.4325,0.0,-0.7273,-1.0258,0.0,0.0,0.0,-2.4123,0.0,0.0,-1.4335,0.0,0.0,-0.6256,0.5124,-1.4116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6552,0.0,-1.2812,0.0,0.0,0.0,-2.7006,0.0,0.0,0.0,-3.2288,0.0,0.8965,-1.9872,0.0,0.0,0.0
2022-03-20,0.0,-1.1615,0.0,-0.5359,0.3207,0.0,5.1546,0.0,0.0,0.0,0.218,0.0,-1.7837,0.0,-2.0664,0.0,-0.8502,0.0,0.375,0.0,-2.0021,0.7586,1.3829,0.0,0.0,0.604,0.0,0.0,-1.1552,0.0,0.0,0.0517,-0.3802,-1.4272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7638,0.0,0.0,-0.6173,-2.4366,0.0,0.0,0.2274,-3.9301,0.0,2.0098,-1.188,0.0,0.0,0.0
2022-03-21,0.0,-2.1906,0.0,-1.231,0.4274,0.0,2.6891,0.0,0.0,-0.9854,1.5531,0.0,-0.5354,0.0,-0.6783,4.6324,-0.6783,0.0,0.9485,0.0,-0.5781,-0.5543,0.4016,0.0,0.0,0.4864,0.0,0.0,-1.039,0.0,0.0,0.8991,2.2164,0.3525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2284,0.0,-0.599,0.0,0.0,0.9102,-0.8344,0.0,0.0,-3.1445,-2.0099,0.0,-0.1221,-0.7948,0.0,-4.4289,0.0
2022-03-22,8.2888,-0.5972,0.0,0.1817,0.2049,0.0,1.6863,0.0,-0.4205,0.0,0.5582,0.0,2.7858,0.0,-1.634,1.8525,-1.8318,0.0,-0.0522,0.0,-0.2789,1.5551,2.0218,0.0,0.0,-0.874,0.0,0.0,-0.8127,0.0,0.0,0.4921,1.9596,0.8509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.396,0.0,0.1357,0.0,0.0,1.0135,-1.4896,0.0,0.0,0.4986,-1.4111,0.0,0.9807,-2.4611,0.0,0.0,0.0
2022-03-23,0.0,0.0313,0.0,-0.3314,-0.7216,0.0,0.0777,0.0,0.0,3.9083,2.0854,0.0,0.7029,0.0,-1.7548,2.9675,-0.4473,0.0,1.3004,0.0,-0.6118,1.1376,-0.681,0.0,-1.6064,0.0,0.0,0.0,-0.9901,0.0,0.0,0.7567,0.046,0.0437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2462,0.0,0.0,2.0372,-0.6179,0.0,0.0,0.645,-1.3174,0.0,2.5925,0.0,0.0,0.0,0.0
2022-03-24,0.0,-0.0468,0.0,0.0538,0.4367,0.0,-1.1019,0.0,-0.1849,-3.4091,1.6788,0.0,0.9939,0.0,-2.5363,3.1333,-1.2728,0.0,1.713,0.0,-1.5999,1.2659,0.6559,0.0,0.0,0.0,0.0,0.0,-1.1245,0.0,0.0,-0.0029,-0.2936,0.3112,0.0,0.0,0.0,0.0,-0.314,0.0,0.0,0.0,0.0,-0.7689,0.0,0.0,1.9868,2.0299,0.0,0.0,0.9034,0.2357,0.0,0.6935,3.1116,0.0,0.0,0.0
2022-03-25,0.0,-0.0039,0.0,-0.5562,-0.1872,0.0,3.4874,0.0,0.0,-0.0155,1.7772,0.0,1.5232,0.0,-0.4344,4.602,-0.4344,0.0,-0.0749,0.0,-0.9342,0.0114,-0.1839,0.0,0.0,1.5882,0.0,1.4218,-0.3626,0.0,0.0,-0.0021,1.3403,0.1863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.774,0.0,0.0,0.0,0.1725,0.0,0.0,0.0,-0.8946,3.2468,-1.3724,0.4344,0.0,-0.1322,0.0
2022-03-26,0.0,-0.6947,0.0,-0.4883,-0.6544,0.0,-2.993,0.0,1.809,0.0,0.5539,0.0,-0.3276,0.0,0.6596,4.2607,0.6596,0.0,1.5978,0.0,-0.5977,0.8191,0.893,0.0,-1.9477,0.066,0.0,0.0,-0.6159,0.0,0.0,0.5433,0.7998,-0.8448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5628,0.0,0.0,0.0,-0.2666,0.0,0.0,0.0,-2.9946,0.0,-1.3136,-2.7239,0.0,0.0,0.0
2022-03-27,0.0,0.3665,0.0,-1.7064,0.2174,0.0,0.0,0.0,0.0,0.0,0.3818,0.0,-1.0901,0.0,0.3869,3.3708,0.3796,0.0,-0.0515,0.0,-0.9464,-0.5886,-1.6283,0.0,0.0,-1.9736,0.0,0.0,-0.995,0.0,0.0,-0.2673,-0.0188,0.2261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2113,0.0,-6.135,3.626,-0.6787,0.0,0.0,0.0,-2.6575,-1.6562,-0.897,-0.5564,0.0,0.0,-2.7523
2022-03-28,0.0,-1.4325,-1.487,0.2068,1.0156,0.0,1.6275,0.0,0.0,3.6,1.7875,0.0,-0.0517,0.0,-0.2861,5.3907,-0.2861,0.0,1.4995,0.0,-1.769,1.2793,1.8044,0.0,0.0,-0.1302,0.0,0.0,-0.6914,0.0,0.0,0.3285,0.0529,0.0333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9302,0.0,0.0,-2.0374,1.7229,-3.4934,0.0,-2.942,-2.3002,0.0,1.5892,0.492,0.0,-0.1428,-3.132
2022-03-29,2.9234,0.807,0.0,-1.4415,-1.2872,0.0,1.5249,0.0,0.0,0.0,0.7579,0.0,0.7833,0.0,-1.8392,2.7973,-1.4681,0.0,1.9159,0.0,-0.2279,0.8409,1.5485,0.0,0.0,-3.7267,0.0,0.0,-1.1511,0.0,0.0,0.1871,-1.2753,-0.7893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7091,0.0,0.0,-1.912,2.2252,0.0,0.0,0.0137,-2.6352,0.0,0.7583,1.3601,0.0,0.0,0.6061
2022-03-30,0.0,0.1333,-0.6012,-0.0356,1.3302,0.0,-0.9362,0.0,0.0,-5.6533,1.0393,0.0,0.4918,0.0,0.022,5.2587,0.022,0.0,1.8049,0.0,-1.0147,0.7251,0.7552,1.3807,3.2397,0.7227,0.0,0.0,-0.4225,0.0,0.0,0.1861,0.6499,-0.9901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4362,0.0,-0.4472,0.0,0.0,4.878,0.7501,0.0,0.0,2.557,-0.1971,0.0,1.8058,1.0717,0.0,0.0,0.0
2022-03-31,1.0373,-0.5085,1.2315,0.9641,0.0439,0.0,-1.7582,0.0,0.0,0.0,1.6767,0.0,-0.0559,0.0,-5.2377,3.3896,-1.6817,0.0,1.1542,0.0,-0.869,1.3424,2.4972,0.0,-3.2628,1.7623,0.0,0.0,-1.3588,0.0,0.0,0.842,2.0245,0.623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0964,0.0,0.0,0.0,-0.9671,-0.8921,0.0,-0.8921,-0.8277,0.0,2.3961,0.814,0.0,0.0,0.0
2022-04-01,1.7429,-0.2344,2.5974,-0.3603,0.6522,0.0,0.0,0.0,2.3678,0.4119,1.1159,0.0,1.0132,0.0,-0.4429,4.0113,-0.4429,0.0,1.2013,0.0,-0.7663,1.5289,0.3693,0.0,0.0,0.0,0.0,0.0,-1.0819,0.0,0.0,0.1739,-1.2207,-0.4599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5174,0.0,0.0,0.0,-0.406,0.0,0.0,-2.214,0.1885,0.0,1.1664,-2.3407,0.0,0.0,3.4722
2022-04-02,0.0,1.3861,0.0,0.3002,0.365,0.0,0.0,0.0,0.0,0.0,-0.9691,0.0,-0.0284,0.0,-0.9441,6.861,-0.9441,0.0,3.8057,0.0,-1.8232,-0.7177,-1.2195,0.0,-3.9372,-0.1044,0.0,0.0,-0.7581,0.0,0.0,-0.7003,2.1137,0.0498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6856,0.0,-0.4163,0.0,0.0,-1.5936,-0.1407,0.0,0.0,-0.3881,-3.8294,0.0,1.6695,-3.5461,0.0,0.0,0.0
2022-04-03,0.0,-2.1098,0.0,-0.5897,0.2174,0.0,5.4054,0.0,0.0,0.8495,1.1777,0.0,0.154,0.0,-5.5,4.5455,-5.5,0.0,0.379,0.0,-1.6561,0.6439,1.7341,0.0,-2.4752,0.0,0.0,0.0,-0.3282,0.0,0.0,1.006,2.2595,-0.5506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4515,0.0,-0.555,0.0,0.0,-0.8953,-1.8131,0.0,0.0,1.6636,-2.9654,0.0,0.5662,-1.2382,0.0,0.0,0.5691
2022-04-04,0.0,0.7578,0.0,-0.5765,0.4505,0.0,4.2364,0.0,0.0,-4.2553,2.0659,0.0,-0.3552,0.0,-2.2919,4.7391,-2.2919,0.0,1.9736,0.0,-0.6308,-0.8415,1.4356,0.0,-1.1442,0.3895,0.0,0.0,-0.4365,0.0,0.0,1.1717,1.7052,0.7668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3279,0.0,-0.2446,0.0,0.0,1.7647,-2.5779,0.0,0.0,-0.8274,-0.5018,0.0,1.3846,-0.9646,0.0,0.0,4.3656
2022-04-05,0.0,-1.1617,0.0,-0.8673,0.4823,0.0,1.9505,0.0,0.0,0.0,1.5937,0.0,-0.7943,0.0,-0.6527,2.7551,-0.6527,0.0,1.1573,0.0,-1.4538,-0.569,0.2436,0.0,-1.7959,-0.2407,0.0,0.0,-1.1025,0.0,0.0,-0.0244,-0.637,-1.6317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-0.9644,0.0,0.0,0.0,-0.734,1.9126,0.0,-0.2469,-1.0965,0.0,0.1386,-1.8802,0.0,-0.2778,0.0
2022-04-06,0.0,-0.3036,0.0,-1.3892,0.0,0.0,-0.5626,0.0,0.0,-0.3386,1.2255,0.0,0.0,0.0,-1.2773,3.534,-1.2773,0.0,0.7453,0.0,-0.981,0.0268,0.2387,0.0,-2.6786,-1.4601,0.0,0.0,-1.3486,-2.0299,0.0,-0.2484,-0.1312,-0.2929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5376,0.0,-1.1076,0.0,0.0,0.8945,-0.8285,0.0,0.0,2.3256,-1.1395,0.0,0.3588,-2.2447,0.0,0.0,0.954
2022-04-07,0.0,-0.1624,0.0,-1.8152,0.4405,0.0,1.4734,0.0,0.9156,-2.3693,0.8646,0.0,-0.4646,0.0,-0.6716,4.1241,-2.2602,0.0,2.1729,-8.134,-0.4513,-0.2099,-0.6489,0.0,-3.0504,3.1475,0.0,2.3495,-0.9131,0.0,0.0,0.7456,-0.3932,-0.4344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.541,0.0,0.0,-2.6667,-0.6621,0.0,0.0,-2.3105,-1.4062,0.0,1.0295,-2.6038,0.0,0.0,0.0
2022-04-08,0.0,1.454,0.0,-1.6556,0.4329,0.0,4.5651,0.0,0.0,0.0625,1.4136,0.0,-0.2466,0.0,-1.3333,4.2248,-0.3631,0.0,0.9205,1.8751,-1.4744,-0.6767,2.1324,0.0,0.0,1.0606,0.0,0.0,-0.4978,0.0,0.0,0.9365,2.0717,0.0672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.381,0.0,-0.9835,0.0,0.0,-1.8868,-2.0344,0.0,0.0,-3.769,-0.2967,0.0,1.1295,-1.2942,0.0,0.0,1.2434
2022-04-09,0.0,-1.1717,-0.7051,-0.0271,-0.2248,0.0,0.0,0.0,0.0,0.0,1.1555,0.0,0.346,0.0,-0.2248,6.5568,-0.3606,0.0,1.631,0.0,-1.0241,-0.9151,-0.683,0.0,-6.993,-3.9263,0.0,0.0,-0.3396,0.0,0.0,0.854,1.1315,0.1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6398,-0.1901,0.0,0.0,-2.8135,-1.1872,0.0,0.0,-1.2275,-2.1497,0.0,1.7107,-1.0942,0.0,0.0,0.0
2022-04-10,0.0,-0.1869,0.0,-0.725,0.2203,0.0,0.0,0.0,0.0,0.0,0.6099,0.0,0.1358,0.0,0.0,0.0,0.0,0.0,0.917,0.0,-0.448,-0.0878,0.45,0.0,-3.6913,1.5216,0.0,0.0,-0.6531,0.0,0.0,0.3121,0.6416,-0.4097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3678,0.0,0.0,0.0,-2.3812,0.0,0.0,-1.6181,-4.9031,-4.6771,0.7643,1.1129,0.0,0.0,0.0
2022-04-11,0.0,-0.3634,1.559,-0.7483,0.495,0.0,0.3589,0.0,0.0,-1.3378,1.043,0.0,-0.7515,1.0456,-2.7006,4.9306,-2.7006,0.0,0.6885,0.0,-0.8169,1.5949,1.2533,0.0,0.0,0.0,0.0,0.0,-1.6886,0.0,0.0,0.5204,0.8871,1.7473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0909,0.0,-0.5204,0.0,0.0,0.0,-0.9104,0.0,0.0,-2.483,-2.1164,0.0,2.1622,-2.1443,0.0,-1.2571,0.0
2022-04-12,2.9526,-0.1715,0.0,-0.6728,0.492,0.0,2.7972,0.0,0.0,0.0,0.7012,0.0,-0.5101,0.0,-1.6981,3.3895,-1.6981,0.0,0.553,0.0,-0.5829,-0.1571,0.1494,0.0,-4.5531,0.0,0.0,0.0,-0.7231,-1.8868,0.0,0.3475,0.6795,-1.4306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5531,0.0,0.0,1.1136,-0.3689,0.0,0.0,0.7832,-3.5406,0.0,2.5313,0.6178,0.0,5.1136,4.9031
2022-04-13,0.0,-0.4743,0.0,0.0456,0.4854,0.0,0.0,0.0,0.0,0.0,-0.3736,0.0,-0.3086,0.0,3.5398,5.2531,3.5398,0.0,1.465,0.0,-0.7171,0.3445,-2.331,0.0,0.0,0.0,0.0,0.0,-1.0669,0.0,0.0,-1.4269,-0.2063,-1.2504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3661,0.0,0.0,0.0,-0.2705,0.0,0.0,3.1088,-4.7329,0.0,0.2726,-0.831,0.0,0.0,0.0
2022-04-14,0.0,0.0394,0.0,-0.9027,0.4405,0.0,-0.4274,0.0,0.0,0.0,-0.8517,0.0,0.0,0.0,0.0,4.3483,0.0,0.0,1.84,0.0,-1.7406,-1.1655,4.1983,0.0,0.0,0.0,0.0,0.0,-2.1211,0.0,0.0,-0.2764,-2.521,-0.0303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5719,0.0,-1.3251,0.0,0.0,0.0,-2.5011,0.0,0.0,0.0,-2.8689,0.0,1.7584,-5.2632,0.0,0.0,0.0
2022-04-15,0.0,-0.3008,0.0,-1.7432,1.6163,0.0,0.0,0.0,0.0,-3.6697,0.417,0.0,0.4619,0.0,0.0,4.9763,0.0,0.0,1.2469,0.0,-2.4715,-0.1771,-0.4944,0.0,1.4388,0.495,0.0,0.0,-2.2504,0.0,0.0,-0.9456,0.1371,-1.4901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5252,0.0,-1.8463,0.0,0.0,0.0,-0.3138,0.0,0.0,-0.7821,-3.2803,0.0,0.0491,-1.7139,0.0,0.0,0.0
2022-04-16,0.0,-4.0964,0.0,-1.6929,0.431,0.0,0.0,0.0,0.0,0.0,-0.5571,0.0,-0.4378,0.0,0.0,8.0401,-4.8442,0.0,2.3062,0.0,-0.8404,-0.4257,0.0387,0.0,0.0,1.6929,0.0,0.0,-1.0707,0.0,0.0,0.0341,-1.7052,0.3206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3455,0.0,0.0,0.0,-1.8891,0.0,0.0,0.0,-3.2837,0.0,-3.9352,-2.3081,0.0,0.0,0.0
2022-04-17,0.0,-1.0753,0.0,0.1882,0.431,0.0,0.0,0.0,0.0,-1.4613,-0.7506,0.0,0.7576,0.0,0.0,16.4286,0.0,0.0,0.3887,0.0,-0.04,-3.2286,-1.556,0.0,0.0,-1.3441,0.0,0.0,-0.8448,0.0,0.0,-0.5503,1.7932,-0.6695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1022,0.0,0.4008,0.0,0.0,0.0,-0.9994,0.0,0.0,0.0,-4.4512,0.0,-0.3856,-1.2903,0.0,0.0,0.0
2022-04-18,0.0,0.3727,0.0,0.491,0.7495,0.0,1.8865,0.0,0.0,0.0,1.1041,0.0,-1.5575,0.0,-1.4392,5.0897,-1.8066,0.0,2.703,0.0,-1.3447,0.2563,0.0359,0.0,0.0,0.692,0.0,0.0,-1.1238,0.0,0.0,0.4211,-0.4682,-0.3122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8642,0.1976,0.0,0.0,0.0,0.5473,0.0,0.0,0.7465,-1.6595,0.0,2.0301,-1.7403,0.0,0.0,-1.7751
2022-04-19,0.0,-1.5988,-4.4025,-0.8851,0.4444,0.0,1.2507,0.0,0.0,0.0,0.3562,0.0,0.0035,0.0,0.0,3.8559,-1.1338,0.0,-0.0811,0.0,-0.9192,-0.1521,2.0969,0.0,0.0,1.2622,0.0,0.0,-1.8958,0.0,0.0,1.0726,-0.9376,-0.7454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8058,0.0,0.0,0.0,-1.194,0.0,4.1667,1.0008,-1.3548,0.0,0.6865,-1.2169,0.0,0.0,0.0
2022-04-20,0.0,0.4028,0.0,-0.3733,0.2193,0.0,3.0731,0.0,0.0,1.1327,1.5377,0.0,1.381,0.0,-0.3224,3.2595,-1.7923,0.0,2.2709,0.0,-0.0861,0.1435,0.0398,0.0,1.1799,0.0,0.0,0.0,-0.4523,0.0,0.0,0.8666,0.7534,0.6732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0664,0.0,0.0358,0.0,0.0,-5.1202,-2.2643,-0.3224,0.0,-0.9702,-0.8597,0.0,2.7006,-2.6442,0.0,0.0,0.0
2022-04-21,0.0,-0.4881,0.0,0.1521,0.0313,0.0,3.7826,0.0,0.0,1.9986,1.0542,0.0,2.2457,0.0,-0.8772,2.6992,0.82,0.0,0.6885,0.0,0.0482,0.5191,0.3418,1.7391,0.0,-1.7094,0.0,0.0,-0.4656,0.0,0.0,0.9515,0.8989,-0.4296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7339,0.0,0.0389,0.0,0.0,0.0,-3.4017,1.0595,0.0,-1.4418,-1.0616,0.0,0.806,0.5019,0.0,0.0,0.0
2022-04-22,0.0,0.4791,0.0,-0.8339,0.4484,0.0,4.2254,0.0,0.0,-3.6212,1.142,0.0,0.5414,0.0,0.0,5.1068,1.4252,0.0,3.8748,0.0,-0.5652,1.2832,1.5793,0.0,-1.7261,1.7188,0.0,0.0,-0.2861,0.0,0.0,0.8113,1.1784,-0.1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7915,0.0,-0.5217,0.0,0.0,-1.1644,2.3488,0.0,0.0,1.3571,-5.6915,0.0,0.9312,-2.0482,0.0,0.0,0.0
2022-04-23,0.0,-0.8327,0.0,-1.3102,0.4274,0.0,0.0,0.0,0.0,0.0,0.4359,0.0,-1.3871,0.0,0.0,4.9934,0.0,0.0,1.1638,0.0,-1.8795,0.3724,-0.5128,0.0,0.0,0.2774,0.0,0.0,0.0233,0.0,0.0,-0.4789,-0.5666,-0.4607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.367,0.0,-1.3554,0.0,0.0,0.0,0.6606,5.1429,0.0,1.2993,-4.5069,0.0,1.4484,1.2149,0.0,0.0,0.0
2022-04-24,0.0,1.5137,-1.0067,0.25,0.4386,0.0,0.0,0.0,0.0,0.8351,1.8856,0.0,1.059,0.0,0.0,2.9873,0.0,0.0,3.3035,0.0,0.0553,3.841,1.7901,0.0,0.2762,0.3632,0.0,0.0,0.1917,0.5729,0.0,0.4291,1.7509,-0.1319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4266,0.0,0.0,0.0,-1.7964,0.0,0.0,0.0,-3.0519,0.0,4.6319,-5.5814,0.0,0.0,-3.3632
