Date,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39,topic_40,topic_41,topic_42,topic_43,topic_44,topic_45,topic_46,topic_47,topic_48,topic_49,topic_50,topic_51,topic_52,topic_53,topic_54,topic_55,topic_56,topic_57,topic_58,topic_59,topic_60,topic_61,topic_62,topic_63,topic_64,topic_65,topic_66,topic_67,topic_68,topic_69,topic_70,topic_71,topic_72,topic_73,topic_74,topic_75,topic_76,topic_77,topic_78,topic_79,topic_80,topic_81,topic_82,topic_83,topic_84,topic_85,topic_86,topic_87,topic_88,topic_89,topic_90,topic_91,topic_92,topic_93,topic_94,topic_95,topic_96,topic_97,topic_98,topic_99,topic_100,topic_101,topic_102,topic_103,topic_104,topic_105,topic_106,topic_107,topic_108,topic_109,topic_110,topic_111,topic_112,topic_113,topic_114,topic_115,topic_116,topic_117,topic_118,topic_119,topic_120,topic_121,topic_122,topic_123,topic_124,topic_125,topic_126,topic_127,topic_128,topic_129,topic_130,topic_131,topic_132,topic_133,topic_134,topic_135,topic_136,topic_137,topic_138,topic_139,topic_140,topic_141,topic_142,topic_143,topic_144,topic_145,topic_146,topic_147,topic_148,topic_149
2018-01-11,2.921295,1.01342941,1.01948719,2.63825036,2.93093323,3.00810153,2.40780337,2.08849244,3.73890094,5.91246377,1.93712972,1.20088891,2.24800006,7.84710421,1.97571808,2.93974483,1.69899246,3.40039642,2.85563769,3.95537471,1.37222233,4.75068166,2.43179174,1.48046802,3.43137699,2.84810222,3.1333617,2.20915446,3.39277842,2.27171615,2.6891892,3.55238107,1.34776524,1.62073066,1.77499939,1.79541649,2.27808767,0.87505902,0.94196965,2.8671448,1.43898408,1.66428378,2.74307341,3.1063673,4.99425432,3.06857159,3.17038443,5.22722736,3.04771117,1.72163536,2.82612158,2.18528611,3.11777676,3.43465193,2.4748274,2.39043435,2.00881966,1.56344703,2.85030013,1.86183351,2.87484469,2.30718538,3.86810186,1.5651666,1.95757144,2.78178168,4.93251087,1.72960578,1.02277678,4.41173726,4.4749433,2.25073333,1.50770836,1.06778953,1.58977691,4.2681278,1.74133445,2.11107113,1.36529616,2.58237988,1.06621239,8.72946914,2.01958575,5.47986702,3.13838414,1.64358931,1.41356344,6.07539427,1.11931812,3.10962213,1.53520087,2.02685797,3.31908518,2.46023576,2.65119243,2.53316846,2.70667476,3.906344,2.24816017,2.16779925,9.54465038,0.92451902,2.20901317,2.31224775,3.61914428,3.62551049,1.48326126,1.9651006,7.01471729,4.54324193,1.99071967,1.73590689,5.50193435,1.10893266,2.45358617,2.35644765,2.85592767,2.67338193,1.82525864,3.59696702,1.37290166,1.20779791,2.70826889,1.70987691,1.53619746,3.6084768,1.98176674,3.96879701,1.92421134,3.67792079,3.8781019,3.25313981,2.09617864,1.67775224,1.81977266,1.8749556,3.2020286,3.01413805,3.20748384,6.87885059,9.06475722,1.0431513,3.66329868,3.54199849,2.80645403,1.78325381,2.37827244,1.74475046,2.22108391,2.35519328
2018-01-12,0.82889509,0.85958888,0.68604786,1.49070569,1.05470716,1.29564907,0.93927548,1.00295347,1.64278621,1.63259586,0.76023425,0.71956234,1.14884615,3.06730488,1.04819346,1.04563788,1.13105076,1.82772943,1.3459056,2.46106255,0.88875706,1.70735318,0.76160178,0.4761947,1.01732107,1.34292386,1.60002043,0.64115657,0.95461274,0.80411773,1.6131334,0.73503104,0.1827961,1.23082075,0.73710169,0.3263926,0.39312909,0.99704812,0.47373297,0.59578814,0.53737456,0.48479444,1.35850598,1.51693449,1.27232053,0.78403262,1.92472726,2.38326117,1.36165823,0.2494821,1.56372233,2.30411162,0.76662972,1.60828711,1.60668445,0.83622376,1.06909956,0.75114767,1.1764045,1.19630602,0.76449023,1.25814413,1.61501501,0.75878061,1.40017418,1.08629831,1.73520822,0.74993237,0.44485778,1.53767428,1.58531797,1.41069935,0.56477815,0.2416663,0.79170763,2.10204033,0.84939969,0.75287079,0.43275628,0.7527927,0.39712963,3.94115972,0.78673185,1.94310933,1.19893862,1.18291253,1.20570145,1.87621426,0.26025172,2.01512347,0.73276767,1.68855122,1.06757421,0.6666044,0.94506759,1.6920827,0.87966494,1.44960645,0.61258887,0.43970305,4.24917869,0.83251606,1.4612439,0.40789293,0.85330846,0.93835969,0.27373005,0.41890912,1.92924494,1.31532719,0.86526487,1.48037346,2.0247612,0.93654505,0.92856155,1.2353362,1.02538153,1.57044745,0.54446574,1.12332258,0.37940745,0.52369406,0.63831465,0.47019402,0.62461673,0.91197804,0.92663551,0.44945262,0.53326223,2.34998957,0.92862546,1.12339158,0.97771621,1.04034825,0.50995476,0.70946453,1.66929354,1.30061841,1.2162265,2.8940378,4.02061404,0.43281104,0.94188814,1.53675757,0.99564218,0.51609656,0.80210267,1.37818186,2.71611247,1.03284024
2018-01-13,2.85784933,1.57399258,1.74825025,4.22257116,2.82707714,4.47131326,3.11302984,1.80635801,4.5360757,5.43875568,1.2670625,1.60741508,2.46336649,7.94100769,3.28136874,2.31563679,2.93557017,3.11776243,2.71588391,5.97185572,1.18800456,6.00779335,4.64346111,1.68935651,4.19134941,2.86524093,3.91331529,2.79772047,3.2412299,3.73091299,3.48803681,3.68499522,1.23972709,2.41361051,1.2844323,2.36454235,1.34744665,2.21994075,3.17086839,2.28623433,2.14003113,1.50574959,3.94369197,4.20575406,4.35483213,3.91843815,2.34171379,6.96071803,5.96798113,2.0531452,2.77577928,3.85563761,3.39497513,4.29671605,1.10044041,2.88043045,2.95839339,2.15486719,4.20474517,4.51129575,3.66085332,3.4834738,3.45959395,1.58194812,2.13043212,2.66196864,5.43104862,2.7028029,1.52872709,3.61715684,7.75853997,3.64632605,1.44898877,1.46491273,1.94565293,4.64002756,1.84312315,2.20608457,3.84466558,1.35615245,1.07246274,10.51107877,2.43180829,4.97756535,2.15938263,2.97415459,2.36588307,5.7556312,0.9964838,2.8123186,1.40295871,3.28486789,3.46449081,2.73418752,4.13646651,1.98212602,2.51602911,5.2699685,2.80939991,3.40743697,10.20547599,2.3823479,4.12762478,3.21146381,2.22645101,3.29450031,3.07034707,2.85102359,4.5020892,3.38440685,1.64382661,1.82422356,4.76855036,1.76978182,2.64556189,2.7428731,3.80049672,1.96604407,1.58852948,2.35220959,2.08503692,2.09951175,2.73120255,2.03860346,2.2662808,5.07738892,2.42366488,3.07346683,1.93626115,5.88823488,2.78335566,2.61614253,1.70610148,3.61001386,1.90380802,1.74720068,3.22192622,4.48304854,4.00024683,8.30026195,9.87721709,1.42770955,3.55003109,4.5311435,3.01989455,1.70509101,2.06634561,2.40608729,5.68968348,3.39427532
2018-01-14,1.05595385,0.69592369,0.59707434,2.00321185,1.3661734,1.12830788,0.79097904,0.63602579,1.66844719,2.06953028,0.79638665,0.99415113,1.09480372,3.75841508,1.23017658,1.11423457,0.6347065,1.34187284,1.15497471,2.13891377,0.96988706,1.2345733,1.91331029,1.01502366,1.63594532,0.79206053,1.79850104,0.8567724,0.84468902,0.69322838,1.06918192,0.78115417,0.63286237,1.08501829,0.4196303,0.75314538,1.10044126,0.82608373,0.92283511,0.61142847,0.51901878,0.78090254,1.55048985,2.25709341,1.41109241,1.2461092,0.73561305,2.05705902,2.14853774,0.36221477,1.30373153,1.31907265,0.67696831,1.72670084,0.96120556,1.03340521,1.61120095,1.05751855,1.3060545,2.08360481,1.39189069,1.36278943,1.58503502,0.41905735,0.9761327,0.55004495,2.75129124,0.60638428,0.59115351,1.71949866,2.21007417,0.71496376,0.40797526,0.30470041,1.52041605,1.67444342,0.74469753,1.02546839,0.96589177,1.88831368,0.2955128,2.82289849,1.02679009,1.85077206,1.11694273,0.841182,0.96009704,1.4582953,0.20465728,0.88215554,0.75479664,1.74232741,1.69401489,1.17893164,1.98065619,1.14235043,1.23789649,1.4910219,0.93711267,1.0237252,4.6493943,0.93080079,1.30469528,1.53266504,1.05914223,1.81813413,0.618705,1.67054912,2.62669992,2.23364794,1.38228107,0.8504292,2.05271166,0.57262679,0.60884501,0.51465121,1.43576509,0.80632362,1.36920992,0.89234752,0.91572625,0.47252006,0.78280968,0.77258647,0.538028,1.76033619,1.75901255,1.21979679,1.10867421,1.7133498,0.67167623,1.37193007,0.60669901,1.48488716,1.07117845,0.65866541,1.32935707,1.14735811,2.14455,3.78017217,6.49089777,0.90792025,1.67778172,2.00477361,1.2414621,0.55067372,0.4822143,1.52476236,2.32837452,2.12621343
2018-01-15,0.3924263,0.82666964,0.93702173,1.75475709,0.80717661,1.89070312,0.87561164,0.84017488,2.18899595,3.67872975,0.3686742,0.86880077,0.94288044,6.10788523,1.71333531,1.10392543,0.91992146,1.20923717,1.23448222,1.58669311,0.83320967,2.03577187,0.944181,0.76682158,1.54382846,1.38976824,1.55923883,0.93716602,1.82287016,0.94301821,0.55275837,1.39017616,0.22573231,0.33679867,0.64989384,1.36571913,0.49243627,0.68728467,0.28824162,1.1173628,0.82295383,1.18407383,0.69234052,1.45815525,1.05671962,0.73707002,1.29650624,1.53815437,1.20210905,0.46141375,2.01575305,0.93470332,0.38129887,1.06692791,2.08925284,0.5600772,1.33902556,0.84691503,1.03081911,1.95850145,0.87415176,1.72023168,1.51909757,0.66945435,0.68338075,1.1044643,1.64270216,0.59435309,0.35070756,1.61881863,3.01900316,1.97258957,0.47627303,0.35073682,0.69251095,1.28902363,1.13944271,1.80777236,0.78848553,0.31693912,0.22573231,4.03269432,0.84674537,1.53465289,0.79552921,0.58039282,1.94809506,2.45025598,0.64996662,1.52635473,0.78622913,2.05936616,1.9657561,0.31665972,1.56060339,1.01891045,0.61167344,1.78429569,1.3082449,1.68694001,3.08086661,0.22573231,1.94772508,1.59044506,0.79582515,1.57208204,0.4717497,0.7217966,4.31460337,1.3671853,0.6877196,0.53774095,2.48401217,0.49363024,0.81997476,0.6493909,1.08189656,0.99461021,1.89543474,0.82705024,0.47573657,0.39993325,1.29994255,0.3167133,0.35492553,1.32814524,0.5856899,1.25312549,1.23331146,2.13554861,0.58049099,0.58054774,0.3507057,0.95454853,0.47575903,0.58983542,0.70192592,1.74800934,0.61859085,1.66764916,4.75722912,0.88656474,0.69959604,1.61405991,1.17162161,0.66705072,0.7545482,0.35093962,1.73495735,2.03043942
2018-01-16,0.6757142,0.4733261,1.09503196,2.57467396,1.35615497,2.29286826,0.92652318,0.82521482,1.42097192,2.28219329,0.64261146,0.44868203,1.29406791,3.60643913,1.08661373,0.88236839,0.46875728,2.63440136,1.73121808,2.8310214,0.48033984,2.50920602,1.5048704,0.41535245,0.90808397,2.07060679,0.69489229,0.66374671,1.35791988,1.38979606,1.2263437,1.24039851,0.88557171,0.4230121,0.40643075,0.42722608,0.80908369,0.62538392,1.09906725,1.11439619,0.41896042,0.85770629,1.43231999,1.71801869,0.38135022,1.03931236,2.00255842,3.16918623,2.18335151,1.06099108,1.76906924,1.18153559,1.35460209,2.87245096,0.90334825,0.64602453,1.1494904,0.86736117,0.87217701,1.47782934,0.90279341,0.66726664,1.65797509,1.61519475,0.83247012,0.96639671,1.85210297,0.46346565,0.3752093,1.52496098,2.96512567,1.35160047,0.59354454,0.37435992,1.79693706,2.41610876,0.90927705,1.62635001,0.78133958,0.86823138,0.62652087,4.31193045,1.38321865,1.88009855,1.5751041,0.99005504,1.48143415,2.32104842,0.82493736,1.07787857,0.47583691,2.05156016,1.81653908,1.21954494,0.7329027,2.18527943,2.15971229,2.2016716,0.58080056,0.90081871,3.95246497,0.4441716,1.30641337,2.20571603,1.01131273,1.49608204,0.52333374,0.6843947,1.51279316,1.39504417,0.63217472,0.54547892,3.00277481,0.69072325,1.09816,0.78767683,1.53247216,1.72243353,1.11198786,0.73073533,0.7657381,0.76965408,0.68553757,1.01318351,0.30928328,1.10146077,1.17087174,1.44735514,0.81511671,1.74237351,0.50319298,1.33389462,0.55500328,0.9172259,0.63436113,1.30821603,0.53964104,1.1490203,1.38488483,2.30959845,5.88705333,0.42360695,0.82824306,2.35666963,0.44368754,1.37670571,1.28597185,0.83954575,1.10302558,1.11770513
2018-01-17,0.67757847,0.8002082,0.49913954,1.67493653,1.39843076,1.62890958,1.02994481,0.40754275,2.54917639,2.95443754,0.66075303,0.64861285,0.76648475,3.16094257,1.19080984,0.68866535,0.74830224,2.02666736,1.23770438,2.53302232,0.39857214,1.94404989,1.66106584,0.46167022,1.21325219,1.08260102,1.87960727,1.41927778,1.90874631,1.11250325,0.7880861,0.42740315,0.28452994,1.143577,0.4427456,1.06807986,0.43260849,0.45029412,0.83432558,2.04168503,0.30761229,0.3269621,1.62018145,1.16431487,1.03090016,0.8264087,1.36964991,2.05396136,1.77801722,1.54481797,0.84602707,0.92530033,1.83969271,2.14338071,0.57124942,0.53369346,1.26545847,0.27427307,1.89328309,1.22188871,1.22869545,0.71167769,1.72580151,0.56217397,1.62669501,1.26203086,2.40100693,0.5379288,0.20760209,2.25143269,3.31214322,0.63624516,0.7273962,0.56240096,1.47692744,1.33544522,1.29327595,0.9504563,0.55774576,0.81432512,0.28170782,5.18476948,0.86871807,2.34858233,0.85159747,0.60316452,1.05219739,1.63447928,0.80838202,1.4931901,0.63575769,1.51298135,1.27859362,0.95629071,1.64745543,0.53300816,1.01672617,1.20828069,0.98257679,0.92739734,5.17668559,0.55075276,1.43730471,1.82880183,0.66081381,1.37977401,0.73545514,0.5326088,2.72991211,1.51798159,1.05337175,1.19680226,2.47252758,1.33824901,1.5831462,0.92024542,0.74731628,1.17014903,0.71632784,0.58842471,1.03269268,0.41868447,1.20214761,0.98060661,0.37427023,1.38645698,1.5955672,1.70058352,1.13309042,1.90867051,0.96369146,0.8989979,0.99857368,1.0842423,1.43839456,1.96181947,1.6369709,1.85741125,1.92784215,1.94500818,4.57835098,0.49867794,1.10334203,2.06433874,0.65960079,0.47900603,1.13815633,1.5503052,1.89932435,1.42523999
2018-01-18,0.96055859,1.05931278,0.56243635,1.96059219,1.28735563,1.99016891,0.97304701,0.63389266,2.00102901,4.30353867,0.91840603,1.22261353,0.58715144,4.77379178,1.36614251,0.89711983,0.59064415,2.28566141,1.76273508,3.07450913,0.66121277,1.55123846,1.64179097,0.67549199,2.22179138,1.12094393,1.48576413,0.74333114,0.57059657,1.20153628,1.34107538,1.24209273,1.31609073,1.27667313,0.77071316,1.39299853,1.20786738,0.65521604,0.57613283,1.21529192,1.1829046,0.3402819,0.79767156,2.93451432,1.67795143,1.93310416,1.85027657,2.18862129,2.29882224,0.56137776,1.08707563,0.88799739,0.87310457,1.98481461,0.95170243,0.95511778,1.51039381,1.01851589,0.99463637,1.93393415,0.81339564,0.59505558,2.04530618,0.85808595,1.08799752,0.97531834,3.01590637,0.9993877,0.91094962,1.61503347,2.77029385,1.12504668,0.89813715,0.64112989,0.48453139,1.66654375,0.47050819,1.72355492,0.53791636,1.06294909,0.37437683,4.1774933,1.10048215,3.13944531,1.30237967,1.66037517,0.8631916,2.56008158,0.62803156,1.95223448,0.82266117,1.60128219,1.54372653,1.03331075,1.02493242,0.91983012,1.27732906,2.32090442,0.9453137,1.2006233,4.22055512,0.89440592,0.98128851,1.25272942,1.87253131,1.57516266,0.64370432,0.70803668,2.69649763,2.0640833,0.69491391,0.85958043,2.22513699,1.60023737,1.65872748,0.93570373,0.81248179,1.86875989,0.79995467,0.72161474,2.29355234,0.73698372,0.6881138,0.58552048,0.53310998,1.38963346,1.00816029,1.85503793,1.16801394,2.2128841,1.13949073,1.11574693,0.85025238,1.04711294,1.97773608,1.56746072,1.91526803,0.72151606,1.3481387,1.89728792,6.60119203,1.02088084,1.75313657,2.21775375,1.22324856,0.70151957,0.45127225,1.14373826,1.81770292,1.14600189
2018-01-19,0.72533437,0.59536756,0.81398837,1.67824569,1.9471895,1.52635123,0.4132073,1.59591168,1.83893604,2.69321148,0.61807491,0.7039419,0.88708715,5.50855658,0.76141216,1.05544918,0.9596589,1.05057724,1.35638579,1.8463596,0.57487842,1.6074732,1.9351272,0.77158864,1.80956814,1.4888421,1.49476937,0.69255578,0.9675476,1.0496124,1.27927795,1.58312762,0.47916974,0.89226284,0.95435057,0.6740896,1.11762663,1.04525082,1.0206601,1.18216225,0.81819524,0.88020668,2.10351601,2.20311172,1.05006636,1.55860498,1.53616481,2.93180952,2.02032841,0.68153038,0.78714501,1.75564971,1.63789825,0.95345084,0.8607328,0.77616419,1.23557105,0.59486296,1.92586333,3.0924502,1.78156567,1.21596974,2.28466902,1.1433151,0.94412935,1.22693653,1.95944246,1.59585065,0.39357614,1.75880462,2.73714342,2.42824358,0.61236531,0.76096247,0.85426193,1.5218001,1.12833719,2.02406496,0.65672791,0.45563859,0.34539844,5.95419072,0.81907982,3.43801351,1.41915351,1.46271298,0.5475112,1.9839189,0.60910813,0.87536525,1.27827588,2.28341493,1.42804453,1.44941414,2.59314572,0.63334699,1.79790293,1.97724054,1.60320929,1.78777584,5.94764863,0.54723915,1.21806382,0.73346148,0.8568589,1.11507977,0.62554966,1.78611921,2.71932456,1.29287248,0.55966602,1.08509105,3.28698887,0.7644953,1.14164773,1.17449363,1.83550157,1.0519344,1.16273309,1.15772769,0.68123522,0.68299604,1.23091614,1.00937879,0.3647035,1.43499145,1.4442326,1.1247993,1.10322471,2.46921695,0.88699176,1.50773142,0.56119206,1.29755842,0.81691027,0.83526591,2.6311893,1.63869099,2.56416711,2.80357061,4.84955656,1.28077722,1.58911708,3.00691761,1.2162637,0.64282739,1.94288648,1.82293346,1.08235706,2.04636616
2018-01-20,0.99349613,0.78394358,0.24553428,1.54418107,1.25733138,1.77336976,1.32233371,0.95731421,2.00150544,3.02857668,0.8012412,0.64128304,1.40333163,3.7877806,1.30751677,1.3724371,0.94270581,2.36901022,0.69731326,3.11700226,0.79854265,1.25209537,1.47616687,0.75616426,2.14034912,1.02725724,0.97794816,0.55517044,1.04339346,1.07127141,0.68135482,1.99291575,0.2048726,0.58721396,0.24503453,1.25053854,1.55541709,0.48185746,1.2697539,1.12921878,0.95104119,0.97404245,1.28776193,2.66189623,0.95673549,0.41514325,1.02538622,1.72145406,2.23561196,0.51136915,1.10103723,1.18178447,1.01190321,1.21196457,1.40476329,1.20361077,1.09468493,0.5450268,1.95403337,1.46921858,2.0765338,1.75945603,2.20332727,0.79166003,0.50417538,0.71614387,1.37321302,0.67926963,0.2048726,1.36557885,2.88153597,0.92665998,0.29559865,0.96111117,1.15820507,1.36218034,1.40940368,1.22991805,1.16599141,0.29581031,0.27129703,4.06360048,1.18498287,1.34282899,1.40929483,0.84866404,0.72720823,1.37102215,0.79631513,1.31784226,0.52632724,1.90308291,1.55255659,1.21525649,1.96185155,0.79198705,1.50344051,1.93314665,0.88298196,1.39118853,4.01260921,0.99696359,1.19920887,1.06789845,0.6141175,0.9892333,1.30090889,1.30569887,2.35843029,1.9937601,0.36729781,1.82586691,3.87118534,1.15385936,1.15829866,1.50439552,1.18924806,1.4492103,0.87569458,0.96991866,0.87694006,0.50325185,1.01702473,0.70344266,0.37161681,1.20233268,1.57048228,1.38732325,0.94215916,2.02877797,1.36834921,2.24344692,0.68103643,1.21494717,0.65472472,1.57744527,2.7705902,1.31736271,1.91933777,2.20768739,5.15862595,0.84407326,0.73588223,2.32298884,2.1905263,0.98373658,0.60863859,1.64228806,1.30333765,1.3300858
2018-01-21,0.78981584,1.38488117,0.78737643,1.28248927,1.03386291,2.06102693,0.49901102,1.08153962,2.06595582,2.01166088,0.32513499,0.75937454,1.29180274,2.71972711,0.8004998,1.22411057,1.09729581,0.95903764,1.63550505,2.75400793,0.27991151,1.74831103,0.29982795,1.34066076,0.88110895,1.27696971,0.52054395,1.53051368,1.0970082,1.11464874,0.83154789,1.37523629,0.59426857,0.44327142,0.82029267,0.90003068,0.71983663,0.84945478,0.62779839,0.74269016,1.19876932,0.94572648,1.55329602,0.99881036,0.27675326,1.25458081,0.47960373,2.14004093,1.2318183,0.27671993,1.04587845,0.81380029,1.25028792,1.42199739,0.88462079,0.981363,1.09945883,0.64816576,1.55066456,2.32010774,1.39295559,1.94692998,2.35223957,0.64722379,1.05732818,1.60943707,1.04850067,0.52648679,0.58621047,1.01189164,1.76841402,0.91369459,0.31128831,0.45396831,1.10094229,1.97959474,0.77626007,1.38665156,1.00043715,0.91103931,0.19980785,4.44053682,1.26379314,1.25269817,1.16031431,0.82748657,1.29412006,1.65870204,0.27658239,1.44771934,0.72452914,1.93958247,2.17827231,0.96975339,1.16790798,1.06703697,0.94546276,1.64735943,0.65815619,1.27441722,3.57671055,0.61357387,1.693786,0.61821279,0.9789216,1.13608423,0.81254818,1.03847383,2.04976766,1.60570717,0.67754721,1.0598295,1.45196293,0.31745913,0.81083188,1.0267699,1.98216917,0.60353447,1.15028213,1.2362269,0.67311054,0.73104485,1.08730015,0.70976552,0.51785703,0.95703966,1.31125488,2.07676054,0.72094129,1.67401675,1.57494993,1.22442123,0.44967129,0.93630384,0.57876683,0.44445326,0.64667647,1.95204726,1.75634746,2.26226655,5.51151035,1.10934176,1.41576816,0.90558015,1.09773166,0.56286073,0.82049267,0.56845072,1.45291087,0.72371428
2018-01-22,0.9331949,0.54151687,0.60907796,1.9117677,1.9277021,1.735813,0.73127701,0.55956509,1.87744205,1.91533827,0.59671162,0.63790194,0.88937052,3.91150209,1.59777387,0.75364426,1.17409522,1.20638632,0.96083176,2.94007627,1.26588552,2.21261398,1.84856302,0.81596583,1.62162911,1.17536348,0.78838857,0.35868678,0.67266735,1.84771365,1.02644272,0.82285508,0.48960088,0.82708642,0.40587695,1.0750906,1.05395996,0.77328725,1.16965716,1.34619507,0.58053833,0.50752129,1.33590634,1.92803824,1.39717197,1.45135792,1.79354707,3.10218698,2.90002567,0.53904609,1.25779061,2.19672103,1.73528453,1.24654048,1.53507698,0.82094746,1.5765772,0.39920418,0.95084695,1.43539475,1.20264781,1.22898061,1.25557015,0.63078864,1.75685956,1.40735498,1.49066054,0.93486997,0.23960098,1.74864462,2.77455434,1.35860997,1.06008946,0.23960098,1.38839793,2.30214014,0.76441846,0.70898481,0.70277951,1.10246994,0.56361141,3.50604321,1.23743442,2.52105354,0.92614541,0.75349581,0.69214739,2.10769651,0.40626898,1.04437471,0.58539096,1.61330395,1.3170953,1.3413002,1.63724111,1.08349648,0.89048122,1.64352069,0.82598055,1.56786128,5.35480289,0.73717848,1.26516927,1.36723109,1.23901733,1.80178529,0.94446653,0.60844628,3.15880148,1.47876228,0.95306431,1.09747045,2.22925684,0.96484909,1.19454366,0.97496332,0.98129609,0.81827195,0.87854042,1.15920326,0.88983022,1.49377519,1.20890482,1.4039113,0.4122339,1.98841889,1.25341094,1.71684832,1.03722892,1.71298284,0.62994186,1.92533201,1.16124564,0.94823033,0.66521177,1.43416069,1.20685806,0.86985876,1.43767976,2.7093949,4.3313975,0.6388654,0.8076255,1.67050506,1.62193749,0.77956033,0.91168206,0.80927434,1.52880099,2.32756361
2018-01-23,0.91255391,1.01537591,0.79675256,1.61665651,1.04769472,1.32228973,0.97681836,0.60890813,2.2500392,3.32568711,0.87126165,0.80709666,1.08500563,3.28943473,0.65986279,1.17851822,0.63652012,1.30110962,1.0045159,1.96454209,0.79580222,2.62324977,0.80130215,0.77240944,1.71094956,1.32028897,1.85956807,1.03309493,0.86800652,1.30811515,1.09178882,0.92727134,0.98042172,0.7799781,0.83030751,1.27740739,0.96533445,0.58209302,0.75038284,2.14216607,0.65299567,1.45768169,1.58817247,1.55143624,1.2950645,0.74890729,1.5472422,2.4940024,2.76811042,0.99819263,1.68840827,1.05357262,1.49703465,1.95087952,0.90132056,0.79609145,2.20377939,0.75157504,1.52716932,1.03703585,1.88582623,1.73747231,1.95254617,0.61550889,1.10912264,1.01339448,2.18965196,0.74598665,0.41583888,1.63579584,3.26472416,1.01610137,1.06771847,0.27610215,0.64021995,1.74222666,0.88503941,2.42789076,1.24660514,0.74026739,0.48587486,5.69266517,0.55072019,2.220994,1.00234269,1.09746485,1.17661517,1.63574924,0.80926512,1.32055476,0.69079711,2.31356022,1.99321051,1.15344606,1.78334072,0.49119855,1.76269054,2.02869721,0.35459291,1.42885334,5.41649959,1.32201616,2.83178555,1.72675843,0.98778965,2.14965227,0.70610863,0.99210839,2.41846749,1.97627682,1.096713,0.88697628,2.48218938,1.20559428,0.87130601,1.17607519,1.93361574,1.82981098,0.92993473,0.6805375,1.21335051,0.20488346,1.00403081,0.62135977,0.6215486,1.25286095,2.07027951,2.16278109,1.13936771,2.66721497,1.3662141,0.76599386,0.6397714,1.37949464,1.05440138,0.78805077,1.95697195,1.82965148,1.84555546,2.24568495,4.5231214,0.26737394,0.83255252,1.38044999,1.65640669,1.08153672,0.6172308,1.46253151,1.26220064,1.2669861
2018-01-24,0.60950204,1.1235926,0.46097625,1.43755305,0.74673809,0.9976251,0.49801739,0.82599578,1.47349716,3.08967137,0.52262043,0.47286889,0.65844917,3.53128183,1.07882315,0.9572696,0.29634403,1.23810266,1.00218699,3.02485258,1.28182573,1.88955083,1.28851474,0.33421777,1.800821,1.69526357,1.63980117,0.88122358,0.48157409,1.01585752,1.05879199,1.40053324,0.814333,0.97597197,0.68838171,0.65780327,1.0140075,0.61396734,0.64115555,0.74341564,0.54392926,0.70352598,1.69862053,2.24462716,1.12352262,0.84044526,1.39258951,1.84051375,2.00271937,0.74498345,1.40644716,0.89777575,1.04991577,2.11493006,1.20069157,0.92075019,1.04177409,0.55657346,2.62140659,0.88441413,1.27976747,1.76010124,1.2950432,0.63526827,0.86501392,1.20899628,2.37983892,0.72165307,0.63731751,1.63244993,2.55705401,1.21911378,0.52122037,0.63920362,0.87438098,1.88030402,1.26958327,0.7562757,0.95182011,0.84191592,0.40583413,3.67217401,1.05075924,2.81052894,0.71487177,1.65120623,0.2627914,1.66322646,1.02807366,1.56978072,1.20078303,1.03332476,1.9017123,1.55146529,1.79139748,0.61025273,1.12891471,1.42304422,1.04737341,1.71892014,3.73746523,0.92730159,0.97319563,1.38386496,2.05594074,0.69526022,0.54178072,0.9014962,2.68509645,1.53651614,0.87049345,0.58925621,2.38708835,1.51933148,1.09907732,1.10885681,0.89021981,1.45745647,0.91807916,0.98269297,0.47896788,0.39819315,1.17423774,0.50722976,0.57123147,1.80531459,1.13841922,1.67426508,0.96143918,1.68004472,1.05818226,2.05089373,0.70010965,1.92777639,0.5689867,1.01968494,0.87714231,1.13159013,2.2625581,1.8655033,5.5713996,0.68893412,0.85387641,1.84324257,1.12632481,0.60647006,0.27954697,0.60542277,1.11533315,1.24131777
